"subject" "activity"
"6564" 19 "standing"
"6565" 19 "standing"
"6566" 19 "standing"
"6567" 19 "standing"
"6568" 19 "standing"
"6569" 19 "standing"
"6570" 19 "standing"
"6571" 19 "standing"
"6572" 19 "standing"
"6573" 19 "standing"
"6574" 19 "standing"
"6575" 19 "standing"
"6576" 19 "standing"
"6577" 19 "standing"
"6578" 19 "standing"
"6579" 19 "standing"
"6580" 19 "standing"
"6581" 19 "standing"
"6582" 19 "standing"
"6583" 19 "standing"
"6584" 19 "standing"
"6585" 19 "standing"
"6586" 19 "standing"
"6587" 19 "standing"
"6588" 19 "standing"
"6589" 19 "standing"
"6590" 19 "standing"
"6591" 19 "standing"
"6592" 19 "standing"
"6593" 19 "standing"
"6594" 19 "sitting"
"6595" 19 "sitting"
"6596" 19 "sitting"
"6597" 19 "sitting"
"6598" 19 "sitting"
"6599" 19 "sitting"
"6600" 19 "sitting"
"6601" 19 "sitting"
"6602" 19 "sitting"
"6603" 19 "sitting"
"6604" 19 "sitting"
"6605" 19 "sitting"
"6606" 19 "sitting"
"6607" 19 "sitting"
"6608" 19 "sitting"
"6609" 19 "sitting"
"6610" 19 "sitting"
"6611" 19 "sitting"
"6612" 19 "sitting"
"6613" 19 "sitting"
"6614" 19 "sitting"
"6615" 19 "sitting"
"6616" 19 "sitting"
"6617" 19 "sitting"
"6618" 19 "sitting"
"6619" 19 "sitting"
"6620" 19 "sitting"
"6621" 19 "sitting"
"6622" 19 "sitting"
"6623" 19 "sitting"
"6624" 19 "sitting"
"6625" 19 "sitting"
"6626" 19 "sitting"
"6627" 19 "sitting"
"6628" 19 "sitting"
"6629" 19 "sitting"
"6630" 19 "sitting"
"6631" 19 "laying"
"6632" 19 "laying"
"6633" 19 "laying"
"6634" 19 "laying"
"6635" 19 "laying"
"6636" 19 "laying"
"6637" 19 "laying"
"6638" 19 "laying"
"6639" 19 "laying"
"6640" 19 "laying"
"6641" 19 "laying"
"6642" 19 "laying"
"6643" 19 "laying"
"6644" 19 "laying"
"6645" 19 "laying"
"6646" 19 "laying"
"6647" 19 "laying"
"6648" 19 "laying"
"6649" 19 "laying"
"6650" 19 "laying"
"6651" 19 "laying"
"6652" 19 "laying"
"6653" 19 "laying"
"6654" 19 "laying"
"6655" 19 "laying"
"6656" 19 "laying"
"6657" 19 "laying"
"6658" 19 "laying"
"6659" 19 "laying"
"6660" 19 "laying"
"6661" 19 "laying"
"6662" 19 "laying"
"6663" 19 "laying"
"6664" 19 "laying"
"6665" 19 "laying"
"6666" 19 "laying"
"6667" 19 "laying"
"6668" 19 "laying"
"6669" 19 "laying"
"6670" 19 "laying"
"6671" 19 "laying"
"6672" 19 "walking"
"6673" 19 "walking"
"6674" 19 "walking"
"6675" 19 "walking"
"6676" 19 "walking"
"6677" 19 "walking"
"6678" 19 "walking"
"6679" 19 "walking"
"6680" 19 "walking"
"6681" 19 "walking"
"6682" 19 "walking"
"6683" 19 "walking"
"6684" 19 "walking"
"6685" 19 "walking"
"6686" 19 "walking"
"6687" 19 "walking"
"6688" 19 "walking"
"6689" 19 "walking"
"6690" 19 "walking"
"6691" 19 "walking"
"6692" 19 "walking"
"6693" 19 "walking"
"6694" 19 "walking"
"6695" 19 "walking"
"6696" 19 "walking"
"6697" 19 "walking"
"6698" 19 "walking"
"6699" 19 "walkingDownstairs"
"6700" 19 "walkingDownstairs"
"6701" 19 "walkingDownstairs"
"6702" 19 "walkingDownstairs"
"6703" 19 "walkingDownstairs"
"6704" 19 "walkingDownstairs"
"6705" 19 "walkingDownstairs"
"6706" 19 "walkingDownstairs"
"6707" 19 "walkingDownstairs"
"6708" 19 "walkingDownstairs"
"6709" 19 "walkingDownstairs"
"6710" 19 "walkingDownstairs"
"6711" 19 "walkingDownstairs"
"6712" 19 "walkingDownstairs"
"6713" 19 "walkingUpstairs"
"6714" 19 "walkingUpstairs"
"6715" 19 "walkingUpstairs"
"6716" 19 "walkingUpstairs"
"6717" 19 "walkingUpstairs"
"6718" 19 "walkingUpstairs"
"6719" 19 "walkingUpstairs"
"6720" 19 "walkingUpstairs"
"6721" 19 "walkingUpstairs"
"6722" 19 "walkingUpstairs"
"6723" 19 "walkingUpstairs"
"6724" 19 "walkingUpstairs"
"6725" 19 "walkingUpstairs"
"6726" 19 "walkingUpstairs"
"6727" 19 "walkingDownstairs"
"6728" 19 "walkingDownstairs"
"6729" 19 "walkingDownstairs"
"6730" 19 "walkingDownstairs"
"6731" 19 "walkingDownstairs"
"6732" 19 "walkingDownstairs"
"6733" 19 "walkingDownstairs"
"6734" 19 "walkingUpstairs"
"6735" 19 "walkingUpstairs"
"6736" 19 "walkingUpstairs"
"6737" 19 "walkingUpstairs"
"6738" 19 "walkingUpstairs"
"6739" 19 "walkingUpstairs"
"6740" 19 "walkingUpstairs"
"6741" 19 "standing"
"6742" 19 "standing"
"6743" 19 "standing"
"6744" 19 "standing"
"6745" 19 "standing"
"6746" 19 "standing"
"6747" 19 "standing"
"6748" 19 "standing"
"6749" 19 "standing"
"6750" 19 "standing"
"6751" 19 "standing"
"6752" 19 "standing"
"6753" 19 "standing"
"6754" 19 "standing"
"6755" 19 "standing"
"6756" 19 "standing"
"6757" 19 "standing"
"6758" 19 "standing"
"6759" 19 "standing"
"6760" 19 "standing"
"6761" 19 "standing"
"6762" 19 "standing"
"6763" 19 "standing"
"6764" 19 "standing"
"6765" 19 "standing"
"6766" 19 "standing"
"6767" 19 "standing"
"6768" 19 "standing"
"6769" 19 "standing"
"6770" 19 "standing"
"6771" 19 "standing"
"6772" 19 "standing"
"6773" 19 "sitting"
"6774" 19 "sitting"
"6775" 19 "sitting"
"6776" 19 "sitting"
"6777" 19 "sitting"
"6778" 19 "sitting"
"6779" 19 "sitting"
"6780" 19 "sitting"
"6781" 19 "sitting"
"6782" 19 "sitting"
"6783" 19 "sitting"
"6784" 19 "sitting"
"6785" 19 "sitting"
"6786" 19 "sitting"
"6787" 19 "sitting"
"6788" 19 "sitting"
"6789" 19 "sitting"
"6790" 19 "sitting"
"6791" 19 "sitting"
"6792" 19 "sitting"
"6793" 19 "sitting"
"6794" 19 "sitting"
"6795" 19 "sitting"
"6796" 19 "sitting"
"6797" 19 "sitting"
"6798" 19 "sitting"
"6799" 19 "sitting"
"6800" 19 "sitting"
"6801" 19 "sitting"
"6802" 19 "sitting"
"6803" 19 "sitting"
"6804" 19 "sitting"
"6805" 19 "sitting"
"6806" 19 "sitting"
"6807" 19 "sitting"
"6808" 19 "sitting"
"6809" 19 "laying"
"6810" 19 "laying"
"6811" 19 "laying"
"6812" 19 "laying"
"6813" 19 "laying"
"6814" 19 "laying"
"6815" 19 "laying"
"6816" 19 "laying"
"6817" 19 "laying"
"6818" 19 "laying"
"6819" 19 "laying"
"6820" 19 "laying"
"6821" 19 "laying"
"6822" 19 "laying"
"6823" 19 "laying"
"6824" 19 "laying"
"6825" 19 "laying"
"6826" 19 "laying"
"6827" 19 "laying"
"6828" 19 "laying"
"6829" 19 "laying"
"6830" 19 "laying"
"6831" 19 "laying"
"6832" 19 "laying"
"6833" 19 "laying"
"6834" 19 "laying"
"6835" 19 "laying"
"6836" 19 "laying"
"6837" 19 "laying"
"6838" 19 "laying"
"6839" 19 "laying"
"6840" 19 "laying"
"6841" 19 "laying"
"6842" 19 "laying"
"6843" 19 "laying"
"6844" 19 "laying"
"6845" 19 "laying"
"6846" 19 "laying"
"6847" 19 "laying"
"6848" 19 "laying"
"6849" 19 "laying"
"6850" 19 "laying"
"6851" 19 "walking"
"6852" 19 "walking"
"6853" 19 "walking"
"6854" 19 "walking"
"6855" 19 "walking"
"6856" 19 "walking"
"6857" 19 "walking"
"6858" 19 "walking"
"6859" 19 "walking"
"6860" 19 "walking"
"6861" 19 "walking"
"6862" 19 "walking"
"6863" 19 "walking"
"6864" 19 "walking"
"6865" 19 "walking"
"6866" 19 "walking"
"6867" 19 "walking"
"6868" 19 "walking"
"6869" 19 "walking"
"6870" 19 "walking"
"6871" 19 "walking"
"6872" 19 "walking"
"6873" 19 "walking"
"6874" 19 "walking"
"6875" 19 "walking"
"6876" 19 "walkingDownstairs"
"6877" 19 "walkingDownstairs"
"6878" 19 "walkingDownstairs"
"6879" 19 "walkingDownstairs"
"6880" 19 "walkingDownstairs"
"6881" 19 "walkingDownstairs"
"6882" 19 "walkingDownstairs"
"6883" 19 "walkingDownstairs"
"6884" 19 "walkingDownstairs"
"6885" 19 "walkingDownstairs"
"6886" 19 "walkingDownstairs"
"6887" 19 "walkingDownstairs"
"6888" 19 "walkingUpstairs"
"6889" 19 "walkingUpstairs"
"6890" 19 "walkingUpstairs"
"6891" 19 "walkingUpstairs"
"6892" 19 "walkingUpstairs"
"6893" 19 "walkingUpstairs"
"6894" 19 "walkingUpstairs"
"6895" 19 "walkingUpstairs"
"6896" 19 "walkingUpstairs"
"6897" 19 "walkingUpstairs"
"6898" 19 "walkingUpstairs"
"6899" 19 "walkingUpstairs"
"6900" 19 "walkingUpstairs"
"6901" 19 "walkingDownstairs"
"6902" 19 "walkingDownstairs"
"6903" 19 "walkingDownstairs"
"6904" 19 "walkingDownstairs"
"6905" 19 "walkingDownstairs"
"6906" 19 "walkingDownstairs"
"6907" 19 "walkingUpstairs"
"6908" 19 "walkingUpstairs"
"6909" 19 "walkingUpstairs"
"6910" 19 "walkingUpstairs"
"6911" 19 "walkingUpstairs"
"6912" 19 "walkingUpstairs"
"6913" 21 "standing"
"6914" 21 "standing"
"6915" 21 "standing"
"6916" 21 "standing"
"6917" 21 "standing"
"6918" 21 "standing"
"6919" 21 "standing"
"6920" 21 "standing"
"6921" 21 "standing"
"6922" 21 "standing"
"6923" 21 "standing"
"6924" 21 "standing"
"6925" 21 "standing"
"6926" 21 "standing"
"6927" 21 "standing"
"6928" 21 "standing"
"6929" 21 "standing"
"6930" 21 "standing"
"6931" 21 "standing"
"6932" 21 "standing"
"6933" 21 "standing"
"6934" 21 "standing"
"6935" 21 "standing"
"6936" 21 "standing"
"6937" 21 "standing"
"6938" 21 "standing"
"6939" 21 "standing"
"6940" 21 "standing"
"6941" 21 "standing"
"6942" 21 "standing"
"6943" 21 "standing"
"6944" 21 "standing"
"6945" 21 "standing"
"6946" 21 "standing"
"6947" 21 "standing"
"6948" 21 "standing"
"6949" 21 "standing"
"6950" 21 "standing"
"6951" 21 "standing"
"6952" 21 "standing"
"6953" 21 "standing"
"6954" 21 "standing"
"6955" 21 "standing"
"6956" 21 "standing"
"6957" 21 "standing"
"6958" 21 "sitting"
"6959" 21 "sitting"
"6960" 21 "sitting"
"6961" 21 "sitting"
"6962" 21 "sitting"
"6963" 21 "sitting"
"6964" 21 "sitting"
"6965" 21 "sitting"
"6966" 21 "sitting"
"6967" 21 "sitting"
"6968" 21 "sitting"
"6969" 21 "sitting"
"6970" 21 "sitting"
"6971" 21 "sitting"
"6972" 21 "sitting"
"6973" 21 "sitting"
"6974" 21 "sitting"
"6975" 21 "sitting"
"6976" 21 "sitting"
"6977" 21 "sitting"
"6978" 21 "sitting"
"6979" 21 "sitting"
"6980" 21 "sitting"
"6981" 21 "sitting"
"6982" 21 "sitting"
"6983" 21 "sitting"
"6984" 21 "sitting"
"6985" 21 "sitting"
"6986" 21 "sitting"
"6987" 21 "sitting"
"6988" 21 "sitting"
"6989" 21 "sitting"
"6990" 21 "sitting"
"6991" 21 "sitting"
"6992" 21 "sitting"
"6993" 21 "sitting"
"6994" 21 "sitting"
"6995" 21 "sitting"
"6996" 21 "sitting"
"6997" 21 "sitting"
"6998" 21 "sitting"
"6999" 21 "sitting"
"7000" 21 "sitting"
"7001" 21 "sitting"
"7002" 21 "sitting"
"7003" 21 "sitting"
"7004" 21 "sitting"
"7005" 21 "laying"
"7006" 21 "laying"
"7007" 21 "laying"
"7008" 21 "laying"
"7009" 21 "laying"
"7010" 21 "laying"
"7011" 21 "laying"
"7012" 21 "laying"
"7013" 21 "laying"
"7014" 21 "laying"
"7015" 21 "laying"
"7016" 21 "laying"
"7017" 21 "laying"
"7018" 21 "laying"
"7019" 21 "laying"
"7020" 21 "laying"
"7021" 21 "laying"
"7022" 21 "laying"
"7023" 21 "laying"
"7024" 21 "laying"
"7025" 21 "laying"
"7026" 21 "laying"
"7027" 21 "laying"
"7028" 21 "laying"
"7029" 21 "laying"
"7030" 21 "laying"
"7031" 21 "laying"
"7032" 21 "laying"
"7033" 21 "laying"
"7034" 21 "laying"
"7035" 21 "laying"
"7036" 21 "laying"
"7037" 21 "laying"
"7038" 21 "laying"
"7039" 21 "laying"
"7040" 21 "laying"
"7041" 21 "laying"
"7042" 21 "laying"
"7043" 21 "laying"
"7044" 21 "laying"
"7045" 21 "laying"
"7046" 21 "laying"
"7047" 21 "laying"
"7048" 21 "laying"
"7049" 21 "walking"
"7050" 21 "walking"
"7051" 21 "walking"
"7052" 21 "walking"
"7053" 21 "walking"
"7054" 21 "walking"
"7055" 21 "walking"
"7056" 21 "walking"
"7057" 21 "walking"
"7058" 21 "walking"
"7059" 21 "walking"
"7060" 21 "walking"
"7061" 21 "walking"
"7062" 21 "walking"
"7063" 21 "walking"
"7064" 21 "walking"
"7065" 21 "walking"
"7066" 21 "walking"
"7067" 21 "walking"
"7068" 21 "walking"
"7069" 21 "walking"
"7070" 21 "walking"
"7071" 21 "walking"
"7072" 21 "walking"
"7073" 21 "walking"
"7074" 21 "walking"
"7075" 21 "walking"
"7076" 21 "walkingDownstairs"
"7077" 21 "walkingDownstairs"
"7078" 21 "walkingDownstairs"
"7079" 21 "walkingDownstairs"
"7080" 21 "walkingDownstairs"
"7081" 21 "walkingDownstairs"
"7082" 21 "walkingDownstairs"
"7083" 21 "walkingDownstairs"
"7084" 21 "walkingDownstairs"
"7085" 21 "walkingDownstairs"
"7086" 21 "walkingDownstairs"
"7087" 21 "walkingDownstairs"
"7088" 21 "walkingDownstairs"
"7089" 21 "walkingDownstairs"
"7090" 21 "walkingDownstairs"
"7091" 21 "walkingUpstairs"
"7092" 21 "walkingUpstairs"
"7093" 21 "walkingUpstairs"
"7094" 21 "walkingUpstairs"
"7095" 21 "walkingUpstairs"
"7096" 21 "walkingUpstairs"
"7097" 21 "walkingUpstairs"
"7098" 21 "walkingUpstairs"
"7099" 21 "walkingUpstairs"
"7100" 21 "walkingUpstairs"
"7101" 21 "walkingUpstairs"
"7102" 21 "walkingUpstairs"
"7103" 21 "walkingUpstairs"
"7104" 21 "walkingUpstairs"
"7105" 21 "walkingUpstairs"
"7106" 21 "walkingUpstairs"
"7107" 21 "walkingUpstairs"
"7108" 21 "walkingDownstairs"
"7109" 21 "walkingDownstairs"
"7110" 21 "walkingDownstairs"
"7111" 21 "walkingDownstairs"
"7112" 21 "walkingDownstairs"
"7113" 21 "walkingDownstairs"
"7114" 21 "walkingDownstairs"
"7115" 21 "walkingDownstairs"
"7116" 21 "walkingUpstairs"
"7117" 21 "walkingUpstairs"
"7118" 21 "walkingUpstairs"
"7119" 21 "walkingUpstairs"
"7120" 21 "walkingUpstairs"
"7121" 21 "walkingUpstairs"
"7122" 21 "walkingUpstairs"
"7123" 21 "walkingUpstairs"
"7124" 21 "standing"
"7125" 21 "standing"
"7126" 21 "standing"
"7127" 21 "standing"
"7128" 21 "standing"
"7129" 21 "standing"
"7130" 21 "standing"
"7131" 21 "standing"
"7132" 21 "standing"
"7133" 21 "standing"
"7134" 21 "standing"
"7135" 21 "standing"
"7136" 21 "standing"
"7137" 21 "standing"
"7138" 21 "standing"
"7139" 21 "standing"
"7140" 21 "standing"
"7141" 21 "standing"
"7142" 21 "standing"
"7143" 21 "standing"
"7144" 21 "standing"
"7145" 21 "standing"
"7146" 21 "standing"
"7147" 21 "standing"
"7148" 21 "standing"
"7149" 21 "standing"
"7150" 21 "standing"
"7151" 21 "standing"
"7152" 21 "standing"
"7153" 21 "standing"
"7154" 21 "standing"
"7155" 21 "standing"
"7156" 21 "standing"
"7157" 21 "standing"
"7158" 21 "standing"
"7159" 21 "standing"
"7160" 21 "standing"
"7161" 21 "standing"
"7162" 21 "standing"
"7163" 21 "standing"
"7164" 21 "standing"
"7165" 21 "standing"
"7166" 21 "standing"
"7167" 21 "standing"
"7168" 21 "sitting"
"7169" 21 "sitting"
"7170" 21 "sitting"
"7171" 21 "sitting"
"7172" 21 "sitting"
"7173" 21 "sitting"
"7174" 21 "sitting"
"7175" 21 "sitting"
"7176" 21 "sitting"
"7177" 21 "sitting"
"7178" 21 "sitting"
"7179" 21 "sitting"
"7180" 21 "sitting"
"7181" 21 "sitting"
"7182" 21 "sitting"
"7183" 21 "sitting"
"7184" 21 "sitting"
"7185" 21 "sitting"
"7186" 21 "sitting"
"7187" 21 "sitting"
"7188" 21 "sitting"
"7189" 21 "sitting"
"7190" 21 "sitting"
"7191" 21 "sitting"
"7192" 21 "sitting"
"7193" 21 "sitting"
"7194" 21 "sitting"
"7195" 21 "sitting"
"7196" 21 "sitting"
"7197" 21 "sitting"
"7198" 21 "sitting"
"7199" 21 "sitting"
"7200" 21 "sitting"
"7201" 21 "sitting"
"7202" 21 "sitting"
"7203" 21 "sitting"
"7204" 21 "sitting"
"7205" 21 "sitting"
"7206" 21 "laying"
"7207" 21 "laying"
"7208" 21 "laying"
"7209" 21 "laying"
"7210" 21 "laying"
"7211" 21 "laying"
"7212" 21 "laying"
"7213" 21 "laying"
"7214" 21 "laying"
"7215" 21 "laying"
"7216" 21 "laying"
"7217" 21 "laying"
"7218" 21 "laying"
"7219" 21 "laying"
"7220" 21 "laying"
"7221" 21 "laying"
"7222" 21 "laying"
"7223" 21 "laying"
"7224" 21 "laying"
"7225" 21 "laying"
"7226" 21 "laying"
"7227" 21 "laying"
"7228" 21 "laying"
"7229" 21 "laying"
"7230" 21 "laying"
"7231" 21 "laying"
"7232" 21 "laying"
"7233" 21 "laying"
"7234" 21 "laying"
"7235" 21 "laying"
"7236" 21 "laying"
"7237" 21 "laying"
"7238" 21 "laying"
"7239" 21 "laying"
"7240" 21 "laying"
"7241" 21 "laying"
"7242" 21 "laying"
"7243" 21 "laying"
"7244" 21 "laying"
"7245" 21 "laying"
"7246" 21 "laying"
"7247" 21 "laying"
"7248" 21 "laying"
"7249" 21 "laying"
"7250" 21 "laying"
"7251" 21 "laying"
"7252" 21 "walking"
"7253" 21 "walking"
"7254" 21 "walking"
"7255" 21 "walking"
"7256" 21 "walking"
"7257" 21 "walking"
"7258" 21 "walking"
"7259" 21 "walking"
"7260" 21 "walking"
"7261" 21 "walking"
"7262" 21 "walking"
"7263" 21 "walking"
"7264" 21 "walking"
"7265" 21 "walking"
"7266" 21 "walking"
"7267" 21 "walking"
"7268" 21 "walking"
"7269" 21 "walking"
"7270" 21 "walking"
"7271" 21 "walking"
"7272" 21 "walking"
"7273" 21 "walking"
"7274" 21 "walking"
"7275" 21 "walking"
"7276" 21 "walking"
"7277" 21 "walkingDownstairs"
"7278" 21 "walkingDownstairs"
"7279" 21 "walkingDownstairs"
"7280" 21 "walkingDownstairs"
"7281" 21 "walkingDownstairs"
"7282" 21 "walkingDownstairs"
"7283" 21 "walkingDownstairs"
"7284" 21 "walkingDownstairs"
"7285" 21 "walkingDownstairs"
"7286" 21 "walkingDownstairs"
"7287" 21 "walkingDownstairs"
"7288" 21 "walkingDownstairs"
"7289" 21 "walkingDownstairs"
"7290" 21 "walkingDownstairs"
"7291" 21 "walkingDownstairs"
"7292" 21 "walkingUpstairs"
"7293" 21 "walkingUpstairs"
"7294" 21 "walkingUpstairs"
"7295" 21 "walkingUpstairs"
"7296" 21 "walkingUpstairs"
"7297" 21 "walkingUpstairs"
"7298" 21 "walkingUpstairs"
"7299" 21 "walkingUpstairs"
"7300" 21 "walkingUpstairs"
"7301" 21 "walkingUpstairs"
"7302" 21 "walkingUpstairs"
"7303" 21 "walkingUpstairs"
"7304" 21 "walkingUpstairs"
"7305" 21 "walkingUpstairs"
"7306" 21 "walkingUpstairs"
"7307" 21 "walkingDownstairs"
"7308" 21 "walkingDownstairs"
"7309" 21 "walkingDownstairs"
"7310" 21 "walkingDownstairs"
"7311" 21 "walkingDownstairs"
"7312" 21 "walkingDownstairs"
"7313" 21 "walkingDownstairs"
"7314" 21 "walkingUpstairs"
"7315" 21 "walkingUpstairs"
"7316" 21 "walkingUpstairs"
"7317" 21 "walkingUpstairs"
"7318" 21 "walkingUpstairs"
"7319" 21 "walkingUpstairs"
"7320" 21 "walkingUpstairs"
"7321" 22 "standing"
"7322" 22 "standing"
"7323" 22 "standing"
"7324" 22 "standing"
"7325" 22 "standing"
"7326" 22 "standing"
"7327" 22 "standing"
"7328" 22 "standing"
"7329" 22 "standing"
"7330" 22 "standing"
"7331" 22 "standing"
"7332" 22 "standing"
"7333" 22 "standing"
"7334" 22 "standing"
"7335" 22 "standing"
"7336" 22 "standing"
"7337" 22 "standing"
"7338" 22 "standing"
"7339" 22 "standing"
"7340" 22 "standing"
"7341" 22 "standing"
"7342" 22 "standing"
"7343" 22 "standing"
"7344" 22 "standing"
"7345" 22 "standing"
"7346" 22 "standing"
"7347" 22 "standing"
"7348" 22 "standing"
"7349" 22 "standing"
"7350" 22 "standing"
"7351" 22 "sitting"
"7352" 22 "sitting"
"7353" 22 "sitting"
"7354" 22 "sitting"
"7355" 22 "sitting"
"7356" 22 "sitting"
"7357" 22 "sitting"
"7358" 22 "sitting"
"7359" 22 "sitting"
"7360" 22 "sitting"
"7361" 22 "sitting"
"7362" 22 "sitting"
"7363" 22 "sitting"
"7364" 22 "sitting"
"7365" 22 "sitting"
"7366" 22 "sitting"
"7367" 22 "sitting"
"7368" 22 "sitting"
"7369" 22 "sitting"
"7370" 22 "sitting"
"7371" 22 "sitting"
"7372" 22 "sitting"
"7373" 22 "sitting"
"7374" 22 "sitting"
"7375" 22 "sitting"
"7376" 22 "sitting"
"7377" 22 "sitting"
"7378" 22 "sitting"
"7379" 22 "sitting"
"7380" 22 "sitting"
"7381" 22 "sitting"
"7382" 22 "sitting"
"7383" 22 "laying"
"7384" 22 "laying"
"7385" 22 "laying"
"7386" 22 "laying"
"7387" 22 "laying"
"7388" 22 "laying"
"7389" 22 "laying"
"7390" 22 "laying"
"7391" 22 "laying"
"7392" 22 "laying"
"7393" 22 "laying"
"7394" 22 "laying"
"7395" 22 "laying"
"7396" 22 "laying"
"7397" 22 "laying"
"7398" 22 "laying"
"7399" 22 "laying"
"7400" 22 "laying"
"7401" 22 "laying"
"7402" 22 "laying"
"7403" 22 "laying"
"7404" 22 "laying"
"7405" 22 "laying"
"7406" 22 "laying"
"7407" 22 "laying"
"7408" 22 "laying"
"7409" 22 "laying"
"7410" 22 "laying"
"7411" 22 "laying"
"7412" 22 "laying"
"7413" 22 "laying"
"7414" 22 "laying"
"7415" 22 "laying"
"7416" 22 "laying"
"7417" 22 "laying"
"7418" 22 "laying"
"7419" 22 "laying"
"7420" 22 "walking"
"7421" 22 "walking"
"7422" 22 "walking"
"7423" 22 "walking"
"7424" 22 "walking"
"7425" 22 "walking"
"7426" 22 "walking"
"7427" 22 "walking"
"7428" 22 "walking"
"7429" 22 "walking"
"7430" 22 "walking"
"7431" 22 "walking"
"7432" 22 "walking"
"7433" 22 "walking"
"7434" 22 "walking"
"7435" 22 "walking"
"7436" 22 "walking"
"7437" 22 "walking"
"7438" 22 "walking"
"7439" 22 "walking"
"7440" 22 "walking"
"7441" 22 "walking"
"7442" 22 "walking"
"7443" 22 "walkingDownstairs"
"7444" 22 "walkingDownstairs"
"7445" 22 "walkingDownstairs"
"7446" 22 "walkingDownstairs"
"7447" 22 "walkingDownstairs"
"7448" 22 "walkingDownstairs"
"7449" 22 "walkingDownstairs"
"7450" 22 "walkingDownstairs"
"7451" 22 "walkingDownstairs"
"7452" 22 "walkingDownstairs"
"7453" 22 "walkingDownstairs"
"7454" 22 "walkingDownstairs"
"7455" 22 "walkingUpstairs"
"7456" 22 "walkingUpstairs"
"7457" 22 "walkingUpstairs"
"7458" 22 "walkingUpstairs"
"7459" 22 "walkingUpstairs"
"7460" 22 "walkingUpstairs"
"7461" 22 "walkingUpstairs"
"7462" 22 "walkingUpstairs"
"7463" 22 "walkingUpstairs"
"7464" 22 "walkingUpstairs"
"7465" 22 "walkingUpstairs"
"7466" 22 "walkingUpstairs"
"7467" 22 "walkingUpstairs"
"7468" 22 "walkingUpstairs"
"7469" 22 "walkingDownstairs"
"7470" 22 "walkingDownstairs"
"7471" 22 "walkingDownstairs"
"7472" 22 "walkingDownstairs"
"7473" 22 "walkingDownstairs"
"7474" 22 "walkingDownstairs"
"7475" 22 "walkingUpstairs"
"7476" 22 "walkingUpstairs"
"7477" 22 "walkingUpstairs"
"7478" 22 "walkingUpstairs"
"7479" 22 "walkingUpstairs"
"7480" 22 "walkingUpstairs"
"7481" 22 "walkingUpstairs"
"7482" 22 "standing"
"7483" 22 "standing"
"7484" 22 "standing"
"7485" 22 "standing"
"7486" 22 "standing"
"7487" 22 "standing"
